Customer_ID,RFM_Segment,Monetary,Frequency,Recency,Churn_Probability,Churn_Risk_Level,Predicted_CLV
CUS001392,Champions,822084.0,6,132,0.7466763096225857,High,847387.5188832339
CUS002583,Champions,1195400.0,5,173,0.7460970548814289,High,1275913.693500133
CUS000781,Champions,305600.0,7,134,0.7431701051469406,High,307059.24072155316
CUS001058,Champions,580250.0,9,178,0.7425859477211147,High,515395.20420824457
CUS002570,Champions,745250.0,6,145,0.7425385248772424,High,808055.3224022718
CUS000097,Champions,2801269.94,26,141,0.7413060932683487,High,2939593.5806753035
CUS002286,Champions,983650.0,14,148,0.7399471690181343,High,994380.2632161062
CUS002770,Champions,458750.0,11,50,0.7364075039433542,High,472098.20047193934
CUS000533,Champions,531700.0,9,131,0.7363630212625092,High,538941.3892378522
CUS001399,Champions,238975.0,3,167,0.7358679480280923,High,267274.3609839626
CUS001144,About to Sleep,202500.0,2,110,0.7350732597324122,High,171093.7448784161
CUS001950,About to Sleep,127700.0,2,112,0.7348309792853155,High,135542.50907269822
CUS002081,About to Sleep,105250.0,2,131,0.7346258550610456,High,117205.68152314356
CUS000055,Big Spenders,345750.0,3,180,0.7333554879517411,High,337835.523702372
CUS001986,Champions,448524.95,13,176,0.7275438698893824,High,453645.5511197512
CUS000748,Champions,338250.0,5,113,0.7275077204339166,High,323444.03618267115
CUS000981,Champions,350250.0,6,131,0.7256477650290695,High,328588.18122494215
CUS002694,Champions,381990.0,9,114,0.7233981507749172,High,386500.3280258846
CUS002375,Champions,646250.0,8,115,0.7225526482511007,High,610306.2087436975
CUS002999,Champions,1211591.0,23,133,0.7223087844131436,High,1178224.4993012862
CUS002178,Champions,540800.0,3,153,0.7184322466835771,High,511985.84766094276
CUS002842,Champions,1605390.0,14,124,0.7146843856414083,High,1654849.9458958528
CUS001661,Champions,1547250.0,10,92,0.7123018738271557,High,1346090.5777878435
CUS002742,Champions,1010015.0,11,138,0.7072633878947445,High,980366.6764242473
CUS001542,Champions,3217888.79,7,124,0.7031495345977387,High,3183179.7920182697
CUS002325,Champions,3493534.76,18,131,0.6955551914329867,High,3010379.6964365295
CUS000582,Champions,3957793.37,17,131,0.6936544752312562,High,3936906.0458369614
CUS000590,Champions,2003250.0,4,127,0.6901118194151159,High,2078047.6082862804
CUS001497,Champions,645250.0,13,130,0.6901078465542188,High,650390.2164635202
CUS002142,Champions,902147.5,9,148,0.6875462048809091,High,941910.0119064752
CUS002540,Big Spenders,250000.0,2,153,0.6869058936017245,High,281151.7090936397
CUS002197,Champions,787000.0,9,148,0.6827542354100569,High,849651.7505480769
CUS000303,Champions,1051080.0,18,111,0.6817221438278543,High,1055119.3631033688
CUS001290,Champions,858500.0,6,159,0.6764964187990399,High,853666.6314951371
CUS001085,Champions,499250.0,3,107,0.6729596509300739,High,475995.4903691667
CUS001615,Champions,1011250.0,5,160,0.6726842721681384,High,1056782.0322626778
CUS001672,Champions,2892899.98,28,110,0.6677840696917465,High,2901783.4156024563
CUS002306,Champions,1052750.0,15,120,0.6672090620777501,High,1011701.8355854672
CUS000105,Champions,2060622.91,12,168,0.666572310166304,High,2052916.3558729477
CUS000404,Champions,277250.0,7,140,0.6564758561376853,High,292793.17234239716
CUS000213,Champions,1186250.0,10,113,0.6546934457388456,High,1209059.7160587078
CUS001184,About to Sleep,128239.98,3,113,0.6501636795254894,High,127937.18656487684
CUS000625,About to Sleep,172700.0,5,45,0.6469676507798554,High,181490.14513421975
CUS001831,Champions,1475399.97,4,105,0.6426108854557118,High,1470137.3273828006
CUS000566,Champions,515999.99,5,165,0.6377861646871121,High,483708.69683374785
CUS002919,Champions,1999449.99,20,162,0.6319943074434287,High,2059254.0048565825
CUS000546,About to Sleep,166200.0,5,112,0.6311197665516108,High,161299.12380629504
CUS000345,About to Sleep,118125.0,3,180,0.6286512018607929,High,111534.90538226117
CUS000199,Big Spenders,628479.89,3,140,0.6271075857675864,High,589020.036076672
CUS002843,About to Sleep,111000.0,2,82,0.620308500597267,High,120582.68546601874
CUS000208,Big Spenders,856750.0,3,127,0.6180358618958526,High,846159.3261122861
CUS000950,Champions,1538800.0,5,168,0.6058286283192954,High,1572856.8467883219
CUS001659,About to Sleep,151000.0,2,145,0.6029924479382766,High,144593.04853591902
CUS002804,Champions,2193575.0,30,118,0.6027486866763531,High,2143023.3921581125
CUS000040,Champions,434605.0,5,134,0.6024340832663121,High,405106.9307957441
CUS002185,Champions,298500.0,8,175,0.6002042090856691,High,315406.31605911016
